"isInterpolated","useMicroData","CountryCode","CountryName","RegionCode","CoverageType","RequestYear","DataYear","DataType","PPP","PovertyLine","Mean","HeadCount","PovGap","PovGapSqr","Watts","Gini","Median","pr.mld","Polarization","ReqYearPopulation","SvyInfoID","Decile1","Decile2","Decile3","Decile4","Decile5","Decile6","Decile7","Decile8","Decile9","Decile10"
0,1,"PAK","Pakistan","SAS","N","1987","1987","X",25.41425,1.9,62.22366,0.6215855,0.2062976,0.09049573,0.279448,0.333169,49.42552,0.1821717,-1,98.357473,"PAK_N1987X",0.03476,0.04839,0.05746,0.06597,0.07485,0.08455,0.09708,0.1152,0.1455,0.2762
1,1,"PAN","Panama","LAC","N","1987","","Y",0.553408,1.9,297.1162,0.2062198,0.1367409,0.1136637,0.1261065,-1,-1,-1,-1,2.318332,"PAN_N1979Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"PNG","Papua New Guinea","EAP","N","1987","1996","X",2.137886,1.9,72.61812,0.6135738,0.3452033,0.2374749,0.7526854,0.5542985,40.39483,0.697596,-1,3.997702,"PNG_N1996X",0.004582,0.01714,0.02867,0.03843,0.04916,0.06501,0.08808,0.1226,0.1794,0.4069
0,1,"PRY","Paraguay","LAC","N","1987","1990","Y",2309.43,1.9,391.79,0.01600598,0.003827928,0.001895786,0.003690561,0.4083934,282.7995,0.2917068,-1,3.885436,"PRY_N1990Y",0.02177,0.03589,0.04625,0.0563,0.06653,0.07927,0.09724,0.1255,0.1638,0.3075
1,1,"PER","Peru","LAC","N","1987","","X",1.568639,1.9,427.4688,0.02914197,0.007218255,0.003023127,0.009981422,-1,-1,-1,-1,20.45171,"PER_N1985X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,"PHL","Philippines","EAP","N","1987","","X",18.87329,1.9,120.9473,0.2686572,0.06892348,0.02477427,0.08826611,-1,-1,-1,-1,57.313311,"PHL_N1985X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,"POL","Poland","ECA","N","1987","1987","Y",1.936326,1.9,455.7928,0.001208399,0.0008992991,0.0008892991,0,0.2552513,410.8964,0.108043,0.2091839,37.668045,"POL_N1987Y",0.0411,0.05561,0.06669,0.07632,0.08551,0.09505,0.1059,0.12,0.1422,0.2116
0,1,"PRT","Portugal","OHI","N","1987","2003","Y",0.7038629,1.9,511.9277,0.0148517,0.007260025,0.005007668,0.01393244,0.3873545,391.1559,0.2685675,-1,10.030031,"PRT_N2003Y",0.02262,0.03987,0.051,0.06091,0.07101,0.082,0.09695,0.1173,0.1568,0.3016
0,0,"ROU","Romania","ECA","N","1987","1989","Y",2.000516,1.9,422.735,0.003033455,0.002860077,0.002850077,0,0.233073,395.4861,0.09206763,0.1934761,22.94943,"ROU_N1989Y",0.04122,0.0581,0.07,0.07988,0.08901,0.09827,0.1086,0.1215,0.1413,0.1921
0,0,"RUS","Russian Federation","ECA","N","1987","1993","X",16.76913,1.9,482.3988,0.009572605,0.0004454059,2.765552E-05,0.0006723579,0.4837574,321.1851,0.4200219,0.4028193,145.908,"RUS_N1993X",0.01655,0.02742,0.03799,0.04877,0.06034,0.07353,0.08976,0.1122,0.1506,0.3829
1,1,"RWA","Rwanda","SSA","N","1987","","X",246.8344,1.9,59.61744,0.6434143,0.2168077,0.09552739,0.3000225,-1,-1,-1,-1,6.732131,"RWA_N1984X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"WSM","Samoa","EAP","N","1987","2008","X",1.900278,1.9,198.3144,0.05986049,0.01078577,0.002894623,0.01269117,0.4204655,139.5749,0.290645,-1,0.161015,"WSM_N2008X",0.02677,0.03715,0.04528,0.05454,0.06457,0.07613,0.08997,0.1135,0.1512,0.3409
0,0,"SEN","Senegal","SSA","N","1987","1991.25","X",246.1074,1.9,68.75408,0.6556088,0.3411488,0.2167185,0.593308,0.5413736,39.49901,0.5262621,0.5119635,6.893896,"SEN_N1991X",0.0136,0.02143,0.03001,0.0397,0.05103,0.06493,0.08318,0.1099,0.1581,0.4282
0,1,"SRB","Serbia","ECA","N","1987","2002","X",45.36962,1.9,419.4333,0.001276109,0.0002012272,4.531186E-05,0.0002288449,0.3196536,351.2704,0.1735408,-1,7.558,"SRB_N2002X",0.0328,0.04826,0.05851,0.06809,0.07817,0.08951,0.1029,0.1195,0.1469,0.2553
0,1,"SYC","Seychelles","SSA","N","1987","1999.62","X",7.895128,1.9,365.0479,0.02365791,0.006141028,0.00231249,0.007903771,0.4277669,263.6908,0.3196934,-1,0.068499,"SYC_N1999X",0.02125,0.03576,0.04515,0.05585,0.066,0.07856,0.09399,0.1149,0.1485,0.3401
0,0,"SLE","Sierra Leone","SSA","N","1987","1989.75","X",1767.19,1.9,63.32171,0.6446514,0.4603551,0.3839159,-1,-1,-1,-1,-1,4.034668,"SLE_N1989X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,"SVK","Slovak Republic","ECA","N","1987","1996","Y",0.5670743,1.9,493.2873,0.003814059,0.0004040663,5.740998E-05,0.0005272305,0.2580591,461.1502,0.128637,0.1938864,5.22284,"SVK_N1996Y",0.03135,0.05575,0.06955,0.07994,0.08906,0.09802,0.1079,0.1203,0.1398,0.2084
0,0,"SVN","Slovenia","ECA","N","1987","1993","Y",0.681299,1.9,701.2975,0.0004053957,0.0003953957,0.0003853957,0,0.2918494,592.4384,0.1447263,-1.448691,1.989776,"SVN_N1993Y",0.03969,0.05311,0.06208,0.07068,0.07969,0.08972,0.1016,0.1172,0.1415,0.2448
0,0,"ZAF","South Africa","SSA","N","1987","1993","X",5.067535,1.9,250.6261,0.2580858,0.07671052,0.0290431,0.09943761,0.5933394,114.5437,0.6413867,0.7147145,34.463077,"ZAF_N1993X",0.0125,0.01697,0.02261,0.02991,0.03968,0.05337,0.07384,0.1078,0.1767,0.4666
0,1,"ESP","Spain","OHI","N","1987","2003","Y",0.776917,1.9,705.9655,0.009903656,0.006769358,0.005704648,0.01173169,0.3180375,618.2956,0.2036757,-1,38.684815,"ESP_N2003Y",0.026,0.04586,0.05891,0.0708,0.08161,0.09345,0.1074,0.125,0.1516,0.2394
1,1,"LKA","Sri Lanka","SAS","N","1987","","X",42.21893,1.9,128.3083,0.1179635,0.02211653,0.00660654,0.02643405,-1,-1,-1,-1,16.339,"LKA_N1985X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,"LCA","St. Lucia","LAC","N","1987","1995","Y",2.139054,1.9,76.58049,0.5130413,0.2110037,0.1140965,0.3286297,0.4258438,56.42829,0.3157385,0.3738608,0.131034,"LCA_N1995Y",0.02007,0.03218,0.04364,0.0551,0.06721,0.08084,0.09743,0.1201,0.1586,0.3248
0,1,"SDN","Sudan","SSA","N","1987","2009","X",1.48553,1.9,76.42211,0.4566604,0.1580406,0.07544831,0.2248555,0.3539534,61.67851,0.2131855,-1,18.302587,"SDN_N2009X",0.02639,0.04183,0.05274,0.06378,0.07496,0.08786,0.1037,0.125,0.1569,0.2669
0,1,"SUR","Suriname","LAC","N","1987","1999","Y",1.884817,1.9,206.1049,0.260983,0.1699909,0.1479459,0.1078916,0.5760975,131.8729,1.612256,-1,0.383654,"SUR_N1999Y",0,0.01009,0.02686,0.03626,0.05191,0.07367,0.08728,0.1116,0.1751,0.4272
0,1,"SWE","Sweden","OHI","N","1987","2003","Y",9.105002,1.9,992.8795,0.002379343,0.002176903,0.001991687,0.005863024,0.25269,904.6428,0.1211563,-1,8.397804,"SWE_N2003Y",0.03664,0.05691,0.06815,0.07741,0.08655,0.09636,0.1079,0.1234,0.1454,0.2012
0,1,"CHE","Switzerland","OHI","N","1987","2006","Y",1.613419,1.9,1647.984,0,0,0,0,0.339167,1365.566,0.1979724,-1,6.545106,"CHE_N2006Y",0.029,0.04524,0.05473,0.06508,0.07618,0.08878,0.1035,0.1238,0.1536,0.2601
0,1,"SYR","Syrian Arab Republic","MNA","N","1987","2004","X",22.88657,1.9,154.5753,0.08354613,0.0147904,0.004137238,0.01759026,0.3577617,118.4393,0.2084355,-1,11.360852,"SYR_N2004X",0.03201,0.04446,0.05337,0.06223,0.07156,0.08235,0.09664,0.1169,0.1536,0.2868
0,1,"TJK","Tajikistan","ECA","N","1987","1999","X",1.88267,1.9,302.3683,0.01082313,0.00288306,0.001095889,0.003713528,0.2954314,260.1813,0.1498605,-1,4.843951,"TJK_N1999X",0.03272,0.0507,0.06222,0.07224,0.08161,0.09256,0.1053,0.1212,0.1479,0.2335
0,1,"TZA","Tanzania","SSA","N","1987","1991.92","X",585.5204,1.9,58.85479,0.6472194,0.2455861,0.1234769,0.3593844,0.3529222,46.95441,0.2106648,-1,23.198533,"TZA_N1991X",0.02699,0.04323,0.05493,0.06506,0.07416,0.08532,0.09895,0.1217,0.1584,0.2712
1,0,"THA","Thailand","EAP","N","1987","","X",12.84438,1.9,171.2105,0.1539655,0.02983795,0.007973403,0.03411288,-1,-1,-1,-1,53.964406,"THA_N1981X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"TMP","Timor-Leste","EAP","N","1987","2001","X",0.5613374,1.9,36.10961,0.8654788,0.4535469,0.2761998,0.7329271,0.3593529,28.13474,0.2112153,-1,0.699522,"TMP_N2001X",0.03041,0.04242,0.05245,0.0621,0.07186,0.08457,0.1003,0.1207,0.1531,0.2821
0,1,"TGO","Togo","SSA","N","1987","2006","X",232.215,1.9,84.7112,0.4926896,0.1753145,0.0820969,0.2445507,0.4221258,58.53312,0.2940239,-1,3.47408,"TGO_N2006X",0.02465,0.03593,0.0442,0.05322,0.06353,0.07549,0.09303,0.1185,0.165,0.3264
0,1,"TON","Tonga","EAP","N","1987","2001","X",1.638717,1.9,244.4816,0.0457452,0.01310722,0.005448405,0.01733181,0.3769018,193.9188,0.2448666,-1,0.094384,"TON_N2001X",0.02374,0.03875,0.04942,0.06087,0.0723,0.08662,0.1025,0.1238,0.1592,0.2829
0,0,"TTO","Trinidad and Tobago","LAC","N","1987","1988","Y",4.619226,1.9,440.551,0.004364626,8.958452E-05,2.452332E-06,0.0001813113,0.4260131,326.5169,0.3193416,0.4042014,1.195247,"TTO_N1988Y",0.01863,0.03038,0.042,0.05403,0.06706,0.082,0.1004,0.1257,0.1683,0.3114
1,0,"TUN","Tunisia","MNA","N","1987","","X",0.6965338,1.9,180.5445,0.128345,0.03224596,0.01221043,0.04188995,-1,-1,-1,-1,7.692254,"TUN_N1985X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,"TUR","Turkey","ECA","N","1987","1987","X",1.164342,1.9,309.7665,0.0165004,0.003847674,0.001751765,0.004378819,0.4347706,216.0686,0.3258678,-1.277336,51.100878,"TUR_N1987X",0.02367,0.03528,0.04438,0.05373,0.06407,0.07617,0.0913,0.1122,0.1478,0.3513
0,0,"TKM","Turkmenistan","ECA","N","1987","1998","X",1.527624,1.9,108.2029,0.3268209,0.1003733,0.04091017,0.1341505,0.4076536,79.28949,0.2778098,0.3609475,3.407319,"TKM_N1998X",0.02574,0.03567,0.04558,0.0559,0.06716,0.08016,0.09631,0.1188,0.1574,0.3173
0,0,"UGA","Uganda","SSA","N","1987","1989","X",946.8904,1.9,66.52481,0.5964893,0.2716723,0.1575571,0.4314212,0.4436272,47.13153,0.3412106,0.4051224,15.695411,"UGA_N1989X",0.01933,0.03008,0.04082,0.052,0.06421,0.07831,0.09584,0.1202,0.1622,0.337
0,1,"UKR","Ukraine","ECA","N","1987","1992","X",3.311232,1.9,271.6923,0.01299765,0.002823439,0.0009722501,0.003584499,0.2970892,239.8966,0.1524169,-1,51.293,"UKR_N1992X",0.03102,0.04891,0.06134,0.07226,0.08287,0.09413,0.1074,0.1241,0.1494,0.2285
0,1,"GBR","United Kingdom","OHI","N","1987","2004","Y",0.7564041,1.9,840.7563,0.004933189,0.003243955,0.002472027,0.007569992,0.3599902,682.4887,0.234994,-1,56.80205,"GBR_N2004Y",0.02501,0.04211,0.05336,0.06422,0.07521,0.08734,0.1019,0.1209,0.1526,0.2774
1,1,"USA","United States","OHI","N","1987","","Y",1,1.9,1597.864,0.004991674,0.003794639,0.003152133,0.01370554,-1,-1,-1,-1,242.289,"USA_N1986Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,"URY","Uruguay","LAC","N","1987","","Y",16.42385,1.9,603.5055,0.004201393,0.00121309,0.0006178709,-1,-1,-1,-1,-1,3.049966,"URY_N1981Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"UZB","Uzbekistan","ECA","N","1987","1998","X",635.7095,1.9,116.1424,0.3154638,0.1366756,0.08480904,0.2034063,0.4467317,85.18092,0.4924187,-1,19.029877,"UZB_N1998X",0.01074,0.02893,0.04175,0.05426,0.06672,0.08142,0.101,0.1242,0.1643,0.3267
0,1,"VUT","Vanuatu","EAP","N","1987","2010","X",115.8271,1.9,146.0027,0.1376025,0.03432618,0.01269206,0.04391733,0.3762623,113.0699,0.2372648,-1,0.136125,"VUT_N2010X",0.02683,0.04062,0.05038,0.06101,0.07195,0.08338,0.09783,0.1199,0.1541,0.294
0,0,"VEN","Venezuela, Republica Bolivariana de","LAC","N","1987","1987","Y",2.915005,1.9,415.1414,0.0606643,0.009021611,0.001779004,0.01028065,0.5344797,238.7288,0.5144366,0.5612229,18.437794,"VEN_N1987Y",0.01321,0.02055,0.02893,0.03875,0.05064,0.06568,0.08597,0.1164,0.1721,0.4078
0,1,"VNM","Vietnam","EAP","N","1987","1992.71","X",7624.973,1.9,56.93793,0.6847626,0.2650103,0.1284936,0.3746182,0.356544,43.34024,0.2067359,-1,61.75,"VNM_N1992X",0.03261,0.04533,0.05337,0.06203,0.07101,0.08159,0.09584,0.1174,0.1545,0.2864
0,1,"YEM","Yemen, Republic of","MNA","N","1987","1998","X",111.303,1.9,153.3299,0.1097125,0.02438077,0.008577541,0.03097827,0.3499779,123.0818,0.2048662,-1,10.628585,"YEM_N1998X",0.02855,0.0427,0.0536,0.06397,0.07467,0.08705,0.1025,0.1231,0.1556,0.2683
0,1,"ZMB","Zambia","SSA","N","1987","1991","X",2505.341,1.9,99.57377,0.5220072,0.3351468,0.258132,0.8348722,0.6050619,52.96711,0.9370474,-1,7.385686,"ZMB_N1991X",0.001763,0.007599,0.01587,0.02747,0.04353,0.06418,0.09149,0.1293,0.1895,0.4293
0,0,"ZWE","Zimbabwe","SSA","N","1987","2011","X",0.5359763,1.9,208.5137,0.08761218,0.01358546,0.002979563,0.01539896,0.4315358,145.0794,0.3111535,0.3883556,9.293283,"ZWE_N2011X",0.02476,0.03348,0.04258,0.0524,0.06346,0.07656,0.09323,0.1169,0.1583,0.3383
0,1,"ALB","Albania","ECA","N","1990","1996","X",58.16801,1.9,154.8074,0.03600504,0.005816086,0.0015438,0.006894273,0.2701034,136.0534,0.1191043,-1,3.286542,"ALB_N1996X",0.03863,0.05289,0.06379,0.07322,0.0838,0.09355,0.1082,0.1247,0.149,0.2122
1,0,"DZA","Algeria","MNA","N","1990","","X",31.77229,1.9,208.4696,0.05279171,0.00755401,0.001638773,0.00939718,-1,-1,-1,-1,25.912367,"DZA_N1988X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"AGO","Angola","SSA","N","1990","2000.21","X",73.83312,1.9,170.876,0.2528467,0.1111495,0.0657165,0.185773,0.5195689,108.0847,0.5125765,-1,12.171441,"AGO_N2000X",0.009832,0.02195,0.03342,0.04495,0.05663,0.07049,0.08808,0.1135,0.1587,0.4025
1,1,"ARG","Argentina","LAC","U","1990","","Y",2.768382,1.9,544.0597,0.009611988,0.005437764,0.004354508,-1,-1,-1,-1,-1,28.469636172,"ARG_U1987Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,"ARM","Armenia","ECA","N","1990","1996","Y",183.7796,1.9,200.7164,0.1085702,0.02578858,0.009459973,0.03337092,0.4441862,138.3699,0.3354787,0.3826619,3.538165,"ARM_N1996Y",0.02296,0.03236,0.04186,0.05187,0.06291,0.07575,0.09185,0.1144,0.1538,0.3522
1,1,"AUS","Australia","OHI","N","1990","","Y",1.526641,1.9,1106.352,0.007856844,0.004745692,0.00375184,0.01399367,-1,-1,-1,-1,17.0651,"AUS_N1989Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"AUT","Austria","OHI","N","1990","2003","Y",0.8475838,1.9,1231.984,0.002296472,0.002099536,0.001919487,0.005640701,0.2946442,1069.216,0.1587559,-1,7.67785,"AUT_N2003Y",0.0331,0.05166,0.0622,0.0722,0.08163,0.0922,0.1053,0.1213,0.146,0.2344
0,1,"AZE","Azerbaijan","ECA","N","1990","1995","X",0.3294187,1.9,578.2089,0.005076344,0.002193614,0.001104688,0.003098471,0.3465029,471.2954,0.2078099,-1,7.159,"AZE_N1995X",0.02694,0.04377,0.05496,0.06545,0.07575,0.08791,0.1022,0.1229,0.1524,0.2677
1,1,"BGD","Bangladesh","SAS","N","1990","","X",24.84915,1.9,77.25151,0.3849684,0.0933758,0.03174539,0.117066,-1,-1,-1,-1,106.188642,"BGD_N1988X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,"BLR","Belarus","ECA","N","1990","1993","Y",1832.435,1.9,251.0679,0.0003751984,9.413664E-05,5.036692E-05,0.0001007659,0.2160372,231.6861,0.07740133,0.1706868,10.189,"BLR_N1993Y",0.0487,0.06248,0.07237,0.08066,0.08841,0.09634,0.1053,0.1168,0.135,0.194
0,1,"BEL","Belgium","OHI","N","1990","2003","Y",0.879014,1.9,1102.489,0.002354428,0.001650812,0.001157471,0.002843728,0.2814264,983.9176,0.1450443,-1,9.967379,"BEL_N2003Y",0.03284,0.05271,0.0646,0.07461,0.08443,0.09426,0.106,0.1211,0.1472,0.2223
0,1,"BLZ","Belize","LAC","N","1990","1993","Y",1.182611,1.9,283.5336,0.1354719,0.06191282,0.03982666,0.1033087,0.6025399,141.0399,0.7124081,-1,0.187552,"BLZ_N1993Y",0.008472,0.02114,0.02854,0.03667,0.04525,0.05523,0.07056,0.09123,0.1316,0.5113
0,1,"BEN","Benin","SSA","N","1990","2003","X",224.9172,1.9,66.30199,0.5975089,0.2228212,0.1072999,0.3147584,0.385782,49.58105,0.2463929,-1,4.978496,"BEN_N2003X",0.02858,0.04115,0.05027,0.05884,0.06928,0.08065,0.09471,0.1145,0.1509,0.3112
0,1,"BTN","Bhutan","SAS","N","1990","2003","X",16.96291,1.9,81.3071,0.5061025,0.1764113,0.07942205,0.2397362,0.40898,57.49045,0.272455,-1,0.53728,"BTN_N2003X",0.02813,0.0372,0.04557,0.0541,0.06501,0.07725,0.09501,0.1182,0.1573,0.3222
1,0,"BOL","Bolivia","LAC","N","1990","1990.5","Y",2.906106,1.9,231.3414,0.07309454,0.01129993,0.002439185,0.01277579,-1,-1,-1,-1,6.856244,"BOL_N1990Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"BIH","Bosnia and Herzegovina","ECA","N","1990","2001","X",0.8669357,1.9,139.6657,0.072038,0.01514478,0.005527889,0.02007408,0.2996645,118.4398,0.1566987,-1,4.463422,"BIH_N2001X",0.0359,0.05195,0.06215,0.0709,0.07998,0.08995,0.1031,0.1181,0.1397,0.2482
1,0,"BWA","Botswana","SSA","N","1990","","X",4.438053,1.9,168.113,0.3363812,0.1281688,0.06325287,0.1849116,-1,-1,-1,-1,1.377912,"BWA_N1985X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"BRA","Brazil","LAC","N","1990","1990","Y",1.658783,1.9,280.7338,0.2163538,0.08752258,0.04946424,0.1219265,0.6048727,134.6952,0.745684,-1,149.352145,"BRA_N1990Y",0.007562,0.01569,0.0232,0.03144,0.04196,0.05526,0.07439,0.1044,0.1654,0.4807
1,0,"BGR","Bulgaria","ECA","N","1990","","X",0.765068,1.9,731.7608,0.0006994338,0.0006894338,0.0006794338,-1,-1,-1,-1,-1,8.718289,"BGR_N1989X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"BFA","Burkina Faso","SSA","N","1990","1994.25","X",222.242,1.9,39.39562,0.8414567,0.4965991,0.3298405,0.8599464,0.4807249,23.63096,0.3852556,-1,8.811034,"BFA_N1994X",0.02246,0.03285,0.03968,0.04696,0.05497,0.06543,0.08115,0.1065,0.1554,0.3947
0,0,"BDI","Burundi","SSA","N","1990","1992","X",487.3273,1.9,42.18349,0.8173808,0.374287,0.2063543,0.5771662,0.3333381,34.26107,0.1824366,0.2822712,5.415415,"BDI_N1992X",0.03414,0.04526,0.05545,0.06542,0.07575,0.08721,0.101,0.1195,0.1505,0.2658
0,1,"CPV","Cabo Verde","SSA","N","1990","2001.77","X",47.56514,1.9,92.05821,0.535018,0.2314495,0.1272938,0.3550281,0.524963,53.22115,0.4786267,-1,0.341883,"CPV_N2001X",0.01587,0.02564,0.03348,0.04232,0.05217,0.06488,0.08098,0.1046,0.1537,0.4264
0,1,"CMR","Cameroon","SSA","N","1990","1996","X",230.3753,1.9,115.7142,0.3309335,0.09036549,0.03533782,0.1172053,0.4444676,73.99174,0.325144,-1,11.715218,"CMR_N1996X",0.0248,0.03617,0.04427,0.05116,0.05977,0.07018,0.08501,0.1113,0.1558,0.3615
1,1,"CAN","Canada","OHI","N","1990","","Y",1.284584,1.9,1356.792,0.002184546,0.001031239,0.0005200573,0.001447404,-1,-1,-1,-1,27.791,"CAN_N1987Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,"CAF","Central African Republic","SSA","N","1990","1992.43","X",267.8691,1.9,40.69573,0.8151184,0.5539353,0.4265563,1.236453,0.6133075,19.14035,0.7409222,0.7126964,2.93978,"CAF_N1992X",0.006934,0.01297,0.02021,0.02909,0.04034,0.05523,0.07624,0.1091,0.1725,0.4773
0,1,"TCD","Chad","SSA","N","1990","2003","X",251.2962,1.9,55.02774,0.6820344,0.3056593,0.1695274,0.4693444,0.3982457,40.47751,0.2676824,-1,5.956859,"TCD_N2003X",0.02465,0.03832,0.04741,0.05686,0.06726,0.0815,0.09852,0.1207,0.1577,0.3071
0,1,"CHL","Chile","LAC","N","1990","1990","Y",391.6442,1.9,357.3699,0.08128658,0.02778157,0.0157412,0.04008407,0.572491,182.2497,0.6127173,-1,13.242132,"CHL_N1990Y",0.01186,0.0217,0.02894,0.03675,0.04572,0.05745,0.07379,0.09919,0.1541,0.4705
0,0,"CHN","China","EAP","A","1990","1990","X",3.696112,1.9,56.10635,0.6657683,0.243743,0.1146129,0.3454192,-1,-1,-1,-1,1135.185,"CHN_R1990X",0,0,0,0,0,0,0,0,0,0
0,0,"CHN","China","EAP","R","1990","1990","X",3.696112,1.9,47.68564,0.789489,0.3038533,0.1461309,0.4350355,0.3057347,39.81901,0.1609375,0.2277171,835.0193823,"CHN_R1990X",0.03868,0.05096,0.06098,0.07004,0.07893,0.0884,0.09943,0.114,0.1381,0.2605
0,0,"CHN","China","EAP","U","1990","1990","X",3.696112,1.9,79.53161,0.3215944,0.07652439,0.02693404,0.09611889,0.2559464,71.64547,0.1081173,0.2129191,300.1656177,"CHN_U1990X",0.04115,0.05527,0.0663,0.07601,0.08535,0.0951,0.1062,0.1206,0.1433,0.2107
0,1,"COL","Colombia","LAC","N","1990","1992","Y",1196.955,1.9,289.2403,0.08954667,0.04731775,0.03763484,0.03000709,0.5145367,175.5622,0.7018257,-1,34.271565,"COL_N1992Y",0.01062,0.02617,0.03545,0.04453,0.05498,0.06739,0.08422,0.1099,0.1622,0.4046
0,1,"COM","Comoros","SSA","N","1990","2004","X",220.5725,1.9,269.5115,0.1124969,0.02860675,0.01098222,0.03796338,0.5592516,144.3098,0.546712,-1,0.411594,"COM_N2004X",0.01539,0.02471,0.0324,0.04026,0.0483,0.05937,0.07307,0.09246,0.1331,0.481
0,1,"ZAR","Congo, Democratic Republic of","SSA","N","1990","2004.89","X",537.7323,1.9,53.80187,0.704878,0.3321935,0.1924769,0.5254115,0.4216363,38.24577,0.3008181,-1,34.614581,"ZAR_N2004X",0.02205,0.03486,0.04467,0.05422,0.06519,0.07816,0.09598,0.1199,0.161,0.324
0,1,"COG","Congo, Republic of","SSA","N","1990","2005","X",296.5003,1.9,94.74989,0.4747809,0.184372,0.09285972,0.2668185,0.4733054,60.47641,0.3799083,-1,2.440457,"COG_N2005X",0.01961,0.02935,0.03871,0.04742,0.05776,0.07086,0.08901,0.1147,0.164,0.3685
0,1,"CRI","Costa Rica","LAC","N","1990","1990","Y",343.7857,1.9,286.2362,0.09917195,0.05287577,0.04004431,0.04589686,0.4530154,207.1731,0.5434679,-1,3.095995,"CRI_N1990Y",0.009516,0.02809,0.04164,0.05342,0.06564,0.08056,0.09951,0.1254,0.1662,0.33
1,1,"CIV","Cote d'Ivoire","SSA","N","1990","","X",235.6879,1.9,148.4535,0.1442014,0.0384845,0.0151016,0.05074404,-1,-1,-1,-1,12.267754,"CIV_N1988X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,"HRV","Croatia","ECA","N","1990","","Y",4.358503,1.9,605.7065,0.001353428,0.001033191,0.0009196769,-1,-1,-1,-1,-1,4.78,"HRV_N1988Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"CYP","Cyprus","OHI","N","1990","2004","Y",0.7115528,1.9,762.7763,0,0,0,0,0.3008683,647.3414,0.1518387,-1,0.766614,"CYP_N2004Y",0.03658,0.05125,0.06031,0.0695,0.07956,0.09025,0.1026,0.1204,0.1468,0.2427
0,0,"CZE","Czech Republic","ECA","N","1990","1993","Y",14.90097,1.9,592.6245,0,0,0,0,0.2660468,503.8952,0.1212092,-1.527883,10.333355,"CZE_N1993Y",0.04644,0.05794,0.06564,0.07305,0.08086,0.08961,0.1001,0.114,0.1361,0.2363
0,1,"DNK","Denmark","OHI","N","1990","2003","Y",8.523886,1.9,1148.562,0.002238577,0.001934647,0.001671982,0.004469988,0.2563006,1028.67,0.1210933,-1,5.140939,"DNK_N2003Y",0.03985,0.05843,0.06762,0.07579,0.08476,0.09385,0.1049,0.1203,0.1408,0.2136
0,1,"DJI","Djibouti","MNA","N","1990","2002","X",101.4806,1.9,193.8964,0.08767315,0.02278117,0.009212392,0.03043723,0.3999784,145.4503,0.2733941,-1,0.590398,"DJI_N2002X",0.02313,0.03705,0.04777,0.05804,0.0691,0.08199,0.09802,0.1198,0.1574,0.3077
1,0,"DOM","Dominican Republic","LAC","N","1990","","Y",20.74103,1.9,242.2228,0.1352935,0.03760928,0.01479738,0.04678032,-1,-1,-1,-1,7.183647,"DOM_N1989Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,"ECU","Ecuador","LAC","N","1990","","Y",0.5472345,1.9,216.3765,0.1841705,0.07853629,0.04660914,0.1282676,-1,-1,-1,-1,10.218091,"ECU_N1987Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,0,"EGY","Egypt, Arab Republic of","MNA","N","1990","1990.5","X",2.777,1.9,138.3818,0.07783484,0.01134812,0.002772144,0.01316294,-1,-1,-1,-1,57.412215,"EGY_N1990X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,"SLV","El Salvador","LAC","N","1990","","Y",0.5307735,1.9,246.6209,0.1773619,0.1001464,0.08466023,0.08564865,-1,-1,-1,-1,5.254984,"SLV_N1989Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,"EST","Estonia","ECA","N","1990","1993","Y",0.6085634,1.9,485.0216,0.005735419,0.003048625,0.003038625,0.0008112701,0.3950347,365.8729,0.2691692,-1.288173,1.569174,"EST_N1993Y",0.02498,0.03909,0.04912,0.05903,0.06968,0.08184,0.09667,0.1167,0.1495,0.3135
